"HolderAddress","Balance","PendingBalanceUpdate"
"0x80685aa3069498a047a2c26bad293a4cfbceae06","2260.941151703","No"
"0x77d9c51b7ef7bcc74f953e4bac101df4b0e99d53","1.442542455","No"
"0x4ae9c4ba4adfc72c6d0bb8fa6b3a47aab11c019e","9072.020795371","No"
"0x2c1bdede8786a33ffd35b7ad889cb4085f8c2a1c","18062.130356779","No"
"0xfa9e221a7af006531a816e98792a3e4b22a01461","239.789199525","No"
"0x9894238155c0f7a67bf45c773b130ca98688da30","33269.729828085","No"
"0x50b74c05a0cde8791ce1a1d03aaf582110d7d501","362790102.135694","No"
"0x0810414c1cdd3db2ace12975c168a086778e835e","201587.501871712","No"
"0x05ecf9844ca7e45a6551156d5986ee507b5cbba7","8.448897537","No"
"0xe27aee4bab0bae70cae092a79dd0c8dde3d4b0d6","215614837.463147","No"
"0x1de95c102c42849e3da1dd6ab5144a17b9ab205f","7787.79358525","No"
"0x2f5c609ba8077e0c141eafd5e7b33c2e659f047b","17079.43376018","No"
"0x291b70f9a1ba6cdebff4273f1900fd7eab41de23","42.144080433","No"
"0xe99c8901cfef4c0052bb7bac914f66488a9e368a","1414.304217652","No"
"0x58f464db8eedf24c8baca94bdefab6337c828ecf","9.24816371","No"
"0x968a76cd820ff569092ebe12a622c7dbae05a8f0","12432.763093556","No"
"0xb27b24bc2c2527f2104b664bb485c733b311446b","2660.385268846","No"
"0xa7271c0fcb72e02547f382a3c18dd9a7774bea35","72489.879638611","No"
"0xafcd5729ffb768742ef6526bac804b8a12f5f56e","3897.015426228","No"
"0x1df3f1e5fa29f609758f09b00a5b2e0f567991af","2000005.70176541","No"
"0x56e98ef26a83533d8c38ab8bef4fe5fbff49134a","3.802419986","No"
"0xaea1da048dcaa7211848b3419d454bda4aed9acb","340150189.903287","No"
"0x3a2a7558bb3a8f1304e304143a517a425feb702d","821750225.783945","No"
"0x4cc0ab37598b34e8e80e8c2879e7cdd7e23ccdfe","10314173.5311997","No"
"0xde44f07688f43f48c8af7f18fb8883384a4157a5","4043936021.38333","No"
"0xf4a8239c03f5a7bd7dd0f3851580b01a21765ff6","3174005.23753543","No"
"0x63cd3c641f7e57a60df6edd11bd9f353147df307","0.095247049","No"
"0x949648802aa79b1ba14d82715e4662e3fb943059","34.829888193","No"
"0xeb5cc391e8cae0d95160bf4b35896efcd19182da","1100536.4274784","No"
"0x79286ec080542a3fe8822cc6180ee4ba5c5fa221","7755.560627177","No"
"0x6cde8b2a2a75ba62208ca72f54821255545cb233","310492249.00587","No"
"0x81b2414cbb95d23635ff365e1e2d41603af0449e","1490.812210842","No"
"0x961c5f7fbb5e1e72c10f26f83a8b39b57906ef8d","41.784409648","No"
"0x2b0e5b3fc19f9f490d8bff64257579744b916c85","53826.443591495","No"
"0x43db8977a78b8a093daf69f8ccc28e06e54e5c8c","117759.335495206","No"
"0x7d25ccf0273bbd11f285228f9531ab08c9561597","10.004641012","No"
"0xeffec4a52c36b7283f683f367443ad654f95b7a6","56709220.5401229","No"
"0x75431de18fd56d7ac8764276147459104cbf43ec","530.906594151","No"
"0x3fcb3245dbc1e8688dea453eca848d9b6559c9dc","2.25170223","No"
"0x8cc183832e54bdc3f69ab1008230494e1381f6a8","0.516228112","No"
"0xef14db00cd66cb91c9304377b58c258c56a8885f","30980712.429492","No"
"0x0177ed3a564b3a19387376676aabe76fe19e1262","1123.780805279","No"
"0xc15857aceddbe4500f3b3890a15332bb830613eb","3543.977918208","No"
"0x598527318425db2611b55aceb7e7f3851f968150","15298.192956473","No"
"0x42409d6edefc74b970ccd8234d562b322676c249","426143.463031118","No"
"0x932214c7f79e40214de44350ff17796e8ba65186","64345619.8734917","No"
"0xdf828518e771ae2d8324fb1f01666192a94f5df2","1629.345538341","No"
"0x9e2ca9d42828e391ccd2455c368924b9a63e07bc","51285256.5710301","No"
"0x07d8451e22c7c1d43542ab65e1482cd31debc25c","16022831.2782177","No"
"0x1f16a6e42f218ce149730ea98d2d8d9163e4351f","10.339500755","No"
"0xc1b0b79e151f9746657ad5867ac85e01472ceafb","0.965047534","No"
"0x0289ad50283d4e21f920e3967cc75211220cff9c","207.016362969","No"
"0xe5d37dc7e7ce6963670a9092994ec01ca2afb4c7","59313.332643199","No"
"0x3082a23cbcf999bfaa6124b8fb17683d264e3f95","5521.325523598","No"
"0x206ca1829e53b7f956cf781e180c4f07f23f621f","648.193987164","No"
"0x0c1efbed82e0e4e9c73bd1fe2b59bd7fbd693f21","1014.32639558","No"
"0xb39de5cb990352b3392324d1349f8c8dfaa16334","76354016.4137607","No"
"0xdb173d75492a1da6172c8014af933c1c5d965e2b","50100202.7933249","No"
"0x33c083accb21ac51208cc8b58032f7d27cb64184","87379967.2373142","No"
"0x1d440c661ab18a851dbb8e9eb8c20a5d720d1c54","3919423.87138783","No"
"0xb32beb8516e95293fe9b2fed95922159e9d01ad1","3541.051718792","No"
"0xf27420538fa7d4cc017dfc885eef3177f9abd88b","382.502532371","No"
"0x099d02fec522737c60c67ee1d8e90f570e048be5","16514067.6636639","No"
"0xdea98a33c8455c54d6324442530d41102a9481d8","1764056.53721026","No"
"0x567bd24f3d0c7d96115d6bc30c69244b7314c786","3079818.26775729","No"
"0x5001e7b0e2f78cc8087f4b965f7d43798336f743","1.225252846","No"
"0xd5caa4bd2ff51042907dc4266327ec8e44575728","301569279.005997","No"
"0x9cc50bd106049e8497dc6116354174fea6cd3636","53443317.706484","No"
"0xd3270a163f9600111ed9b4fa545253aa99d933c4","48523.957686338","No"
"0x5de5504a3a9c99b154a6912c4dd5cac14071f864","56722006.497331","No"
"0xe652044b269a07d776e3ea5f923157b6d45b8d0b","2135.309250941","No"
"0x22d2a96cd5eea9f435e3433bf9306f7155d7a502","0.171479621","No"
"0xb3b0e84a264c969628bbe4dc11b931a01216d4f5","171544894.301889","No"
"0x2d036850a631ecc2bbf4e935a6ff4e3a863fa59f","6381753.82395208","No"
"0xfc04ec649be75e2b9bfe15d49e385f65277103b4","46781701.1753088","No"
"0xfc4e2d2233e2d01a236c2549ea688dea3e7a04da","1459.980750277","No"
"0xdb28326e00361211f10ac462da1d2f74eb10cc29","60694959.0161418","No"
"0xd263b093076130d5c2db662e2237532b6eb8cc87","8676.020510691","No"
"0x81ee1176ad31dd58efef903460c7660ff7326c5d","101729.922067922","No"
"0xea156664fef4fc0388cc6d5df09776a43caaf239","0.084218752","No"
"0xb45f93c6b6e56075b94fc22d690474002b92fcc1","0.764731536","No"
"0x661a600285396d323b357c405dd43379bb42224b","71542889.4363166","No"
"0x73e4a2b60cf48e8baf2b777e175a5b1e4d0c2d8f","285.653834392","No"
"0xdc50eb7aa60c805c5304ae4df3245c71e8bff083","36826.919649105","No"
"0xbc72e86f0344d113b4b8cbcf1744ccc71faab85c","0.602282068","No"
"0xdb4ac39701a04ed3362b3f8ce27bd88a5ee96b02","9137.774738552","No"
"0x14ca9ec64239831c6d34426ed9339c35b9f5e2d8","1546166422.96928","No"
"0x84136f473d5b9554380fddc302c9808a374e5378","5000000.50433322","No"
"0x59d40084588ba5eacbf94de521dc22b03851c88a","24454.689531516","No"
"0x09ad8363b6a781953979a6a188f82e9c93119bbf","11317.293545024","No"
"0xaa660be58233f2edfdcecbabc8e2438a2428646d","55.071478728","No"
"0x1c354da1044fa00f08e5588d18c256d88c49de60","7.561090136","No"
"0x46fab85ac9a997704ed36eb3c41bd97dafeda316","337.625918595","No"
"0x4b0943930e1ff67e4d4a56e9e912b1d2e47924d4","24.010403873","No"
"0xf1b223d7cd6573e0ad590eeaba98a8b9db1f7b61","1804.657935158","No"
"0x1496b1828f191654469cf0f9a91b1610532d1749","2036.485066472","No"
"0xdc40fcc55f9e2058f2e142251409c2a325c06b07","62.622973386","No"
"0x33132deec379aee6352b06830abf6223d8167efc","8697.943518492","No"
"0x11a73c4fd819ebcad10db9d212f8471ba8a5b646","1491.419893181","No"
"0x8b98860ad6eecf8dccd96c2f8234c413de0b9ef4","358532579.106389","No"
"0x4951bf431859e8707e098c2303d6277e57773c48","32329.220654715","No"
"0x2b905cc57dda0efacfb6d412a9feb7a409f2e3e3","513.622062037","No"
"0xecd2bded3a8fae6f740a67470ffcc14936f13de1","2.829886324","No"
"0x3ec49c2702e41526db0c58745a82b3ec0e0c0d19","1.948107264","No"
"0x480aefa41ed7c21066bb3a7c413fb8efbc86c0ec","27303171.5983098","No"
"0x1f320dd186eb794131cac7630f265b5dcbdf1ba2","30020.554283827","No"
"0x6d2e37a86e43bd3c594402d4e5b2b68f37d5daef","2771022879.33732","No"
"0x29ecaa773f052d14ec5258b352ee7304f57aabc3","0.276986584","No"
"0x9ac4dd66896ada97e5b13139d68577ce9fb217e0","30747790.1293068","No"
"0xc0be51e77505d0ff1ad05f72e70002e10d49f2bc","100253009.948565","No"
"0xa54f6d98a91f2d0dd6545b0e6922d0a1544b3377","1510106.13077434","No"
"0xc0682d80cb3c6bc921f3f4672f814b6b4d476a70","3517.291135789","No"
"0x7d92ad7e1b6ae22c6a43283af3856028cd3d856a","5279.36429884","No"
"0x760328cf171b92a42dbe5447afc28fe04e38bea6","34810429.5984359","No"
"0x1636aae91d81ba4a219031b3e4640f725a6c4089","48609176.9940144","No"
"0x5c99f40038dfbdba955ae6811db1856dd38e1c75","2.516801575","No"
"0xf6783aaf4c89988f709e2d631c73ef3f45995809","202.370880732","No"
"0xfd91bae6ece27d32192d36c80a897cbe0456790c","570.233733808","No"
"0x069bdf390edf05780eccf7e0879d657ee8b45d93","468001649.241962","No"
"0x0000000000007f150bd6f54c40a34d7c3d5e9f56","1E-09","No"
"0x319ae2eed5238c6c1f9f5c836302c147cbcb1406","26.379408038","No"
"0xb9bba88353787ac41f6ce5899f1f8de273d3aec6","7704.207020379","No"
"0x259a97792faa2c27e50b7ac4c30f7ce7aab4bbfa","4258.198322233","No"
"0x61096bb8a39f137ac5f025553f2004ee0645a098","127.486523172","No"
"0xb92a7824ba643ba083fbf409fed0e7a49c784202","2033321.36521245","No"
"0x7d53fa76db81a0ce78f4d58156a81942e82f5a47","100140689.573668","No"
"0xfaed9395348674a866df58d60babbee3481a7925","474.603792111","No"
"0x5708ef41a72f7a12a7bfb7ab0152d531ecc3d233","1005.003241733","No"
"0x1261e919eb61a3cf41b68b65192ba1a4491c53d7","7.774128486","No"
"0xf05fa9c66ef1d6af9285ac577a7bee8e749e2b30","0.424404056","No"
"0x446a84b3f40f2a0043e2b30dbdca672582bf0141","109126494.79252","No"
"0x6b2944b7bb419770c2b305b633cf497aa81bcb72","1625.16349769","No"
"0x6361d059ce1d9f49991dc7410972d3ad7b698773","77604.992894083","No"
"0xfeef1a0eb9fd62393ffa9af3a34b25aef0cb14fd","46030.552267009","No"
"0x482f85259d8942247aaabc2b827381c4ab62b47e","3718800.38884751","No"
"0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9","698489706.1352","No"
"0x5a11e6d4e2387f870cde9f68f320e027a672b785","72048531.6332253","No"
"0xadd2f28b087afca908a06affcafeb57cecb3de4a","0.905704266","No"
"0x69a87aeebe2f68ee9e177884f193d548d2c5ad93","1409.607419552","No"
"0xec97964a04af117a99ef9f557cef2ff88ab59cf7","20747879.950321","No"
"0xf0754756e71aac7ad2b6497e7006f5e44d68d592","998246826.675004","No"
"0x41d482a88c0bc2cbcb519d6d27e0266ac9255e63","71355.931877155","No"
"0x58ed41059e9166fc26c51efe8881b46e029201b2","11789734.0023856","No"
"0xf6ef30f53e1c9784c64739c16737dc191daf0d18","36.159768111","No"
"0x8659947ee51fdc825d4f8bb5e7998dc536c61cb1","1029.35663878","No"
"0x456920c849f0b18090c9c596bff47567c4161758","503249303.871962","No"
"0xa46411db2143a13e733c8367d4e9f51671b76acb","25997426.4355151","No"
"0x18842d30863c114e4c6986db4e42fd910d68e034","11707.148757258","No"
"0x35ad28e47876e039baa27a138a362e3966d51e5e","85815545.9343364","No"
"0x23e58b69e51bb5efba00f62675c7e3e8bb6c604a","14819082.5251144","No"
"0x485690b070b5c83227c264927c4d07f91a405199","461311440.373319","No"
"0x4c889c286ca9f8f7940ac226935b5c921a47e808","204155408.061701","No"
"0x98bf26dad194d2b698ec127320572e42ba0218f4","5395.86873041","No"
"0x05935b37d38d374f4d27e63dc7df2c8ce687b0ec","41.691452768","No"
"0x97c1ecd6f1b528e0594cbb0d25b4ecf4cd692c84","10609.279602787","No"
"0xeb95ac494d9ac29c085bf32df1fcfac91481d445","7964859.76341161","No"
"0x0960a72ee73ef6865c0291cb15410ab770ae30df","211.698779456","No"
"0x5b0e9e9bd07ffcf3ff1490ac1fa00045b52900f5","19161272.6598245","No"
"0x3a9add34a96e307142a1af2d6d48421f1225d7df","16193.407613501","No"
"0x80500f03eee33149914548c1c1f96b3d2b37f2e3","1282387.84336473","No"
"0xec080dbee8f60c8e6d7c3f52e10832718d2b8d5a","666.065943574","No"
"0xbfbeaadc71b7a43bc59c1502284b8432905ef106","0.419060766","No"
"0xccc9522ff4b7311e16ef87338632e184c4fa9a23","49668270.3927087","No"
"0x8e7fcc7a17f00f0f5f85f2d5964a581d0813c8a6","1025915289.11282","No"
"0x6c2cc6633bf9fa68953228eb97d37bf370f3fb37","4978695.50718279","No"
"0x08c54c853aae262abec9bfc8b48496d8f5a72c56","31507.801140885","No"
"0xc992e64b49842bb8cff2160f0a7708c8450a6b94","1457073.97044745","No"
"0x7925758eb5961a56e3cfc369682d4963a4c22868","337632.044235187","No"
"0xceebb1940492ffbcd9059346eb0d86fa59cc2911","43403232.0398566","No"
"0x7e36db73c63dd698c968f3f991819c3eda1b8a2f","1749.889571102","No"
"0x21f63fa6d1f17a738d3447b8b23c0eaf1027f359","27739719.0296953","No"
"0x1533a6d6515f07bce129350ec25c59a9a69ad7f9","20.202813217","No"
"0x7f3d32c56b94a9b7878fdfac4f40aaa2a6e11edf","2.131545311","No"
"0x12d0b1ae5c8d7daea20182a072b2212cedb95952","1319606.0619811","No"
"0xce01855a2ab2294885d679a8f4e7d6d5f1aa66f5","163.83092779","No"
"0x6e46488a8d1df5cccbce796c23c780a8c66bba60","4304.613600148","No"
"0x3091f9550538f3cf3fe288e614d49185a3ad5191","21800861.5716656","No"
"0x6bb529d1689b116d078dd420a21acf57cbedfee3","2379.089051479","No"
"0x4c932de26753012d68a2fdceb05d9b66a1321f88","148894637.010281","No"
"0xcbb80813df17c9bb1b18b100502501de549872aa","119.973132645","No"
"0x5cf2a43a7d2b2b52497a29a5cb56066da9ee381d","11.65850429","No"
"0xd94b173389d363873cab480b7ca3583a9953342c","365.710230358","No"
"0xbc279e434c1522cc4deed22118e292d831b7e8c4","70000235.2065323","No"
"0x0fb18bc839ebbb877bc7b1a13eeee106e3942170","6760097.87264955","No"
"0xc3a88187c7e854c2c407514dac916a4e1ac8fe9b","51454307.1212001","No"
"0x275d6760e4205cd8b2453a541201e0bdfb51ffaa","10049158.9827093","No"
"0xc64d120e8edcd40c9e540d75b0e73714e81f7108","44070776.5576582","No"
"0xd365d05c1b78f25527d3ef554e87cc5ec85ab483","9.099906952","No"
"0x18f9943adc00c774f3682794776ef366d276aa73","2852146.81085916","No"
"0x3b74e41661cb59e69372e1b9a6be18a7e9648335","45791.046491051","No"
"0xc4feac1e44e8f051560b1e8b0b02dd8dd7c11485","520.166209238","No"
"0x4571b4f446a88e084dd55240f5d19138019758a7","58918850.8743922","No"
"0x15d81010513daf1dfc32b42496135d00fef47a97","1648.840026085","No"
"0x81900be374b7fe8ebe10f8321e070beb2697b110","214755953.60882","No"
"0x634dc730255188f8a20c7ca54c5c2df00e5971f2","46073068.5009315","No"
"0xeb803bf3895add7301ca156ddaf1a6b615440fb8","5626939.19865417","No"
"0x75dd1ce5dcf7a9ee41cad8ef5ff27f494d28b28c","231.172311986","No"
"0x17539dc0b0f53c58cd19f5f976dd3263047f7cdf","3567.623592686","No"
"0x0540cbed969f81abc5407799b808dd7244484019","64929080.648802","No"
"0xfc0ee79866a95f498ac30901309add748ec92667","396568683.763266","No"
"0x3cdd1b40d43a3c64c44d24d65068a06ecfa58468","4415218.97979948","No"
"0x9473a3e3a520463f127c02ab58b5426c12b644b8","36263627.0277133","No"
"0xc458692d9edd3b025860d91e886ec7ea1b4d67a6","53813011.3417838","No"
"0xa263e51ee28bae2ec959ff23f0be59a1570df2ad","213374635.81122","No"
"0x4d3aaf86f75b1c2c7a5c7fcec43632e56f39aa21","0.051094891","No"
"0x223a35433f3f87ef302fdfccd77777dd0cd51f80","381.286771915","No"
"0x2f0c424c5ae020396682eddbbbc75ce3b41158cc","4.282619872","No"
"0x4717ce8be5a863818051b6838e6dfa6f6875914c","20887286.5034897","No"
"0xd4280d0c018bd0530868b51c5c8b05c0f858494c","203246074.941781","No"
"0x3883cc08b76d7b2a05e0a9fb9bbc7921278168ff","13.826878085","No"
"0x99890bdfba6d0a355c48c64105791082d2297915","15.716443136","No"
"0xc1a71a92a3c7d165be5e80d06f6b51104cfbf79b","170.084514256","No"
"0x25c94a0f27567e4d9cc8a91fcea0d9e00b0eb06e","220.132928996","No"
"0xc1aaacc8321d8e4bd8ec83bd2aa04919d1d295a5","6792.864330275","No"
"0x119840f12e9d21f1c37097e3f65d3cc1ac084646","368731668.817811","No"
"0x83fffee2c361bb18b780777cbff2e83d86b21393","1214.051047495","No"
"0xff4b8c5d8d8026e68e6390429548a61ffd0d13a2","35188053.1162598","No"
"0x2b640f87d708cfd6e23dac94577866a2ee040df2","511865.159287803","No"
"0x4ac77bfe671b811a5b6d75508ed9271a98e23b2d","190833770.934789","No"
"0x718def6383435d6581159b67c87ebb97b4a8f8a2","19.801302018","No"
"0x2fdd510af58217b2ee2bd7c5e6fae88f82249eaa","32005.780989075","No"
"0x6807e96eb27c10b4cf97d7aeec6da6f5a05b8bd7","282042518.763598","No"
"0x5b4ef8290bca4b8956ea579b10520dded6c000fe","3612827126.97332","No"
"0x1872d7001ff98b3b1ccd04f92df203587ebd06e7","9411960.90297062","No"
"0xe6a6ca25d4f4c57d0ea02f2a39d290770ebe94ba","3.454105423","No"
"0xea970ee338573d4630dbb2334a48a7fb8a173192","0.016177699","No"
"0x9ed2e9d50d14ecba839f4f943a4521dbbc49f8c6","162.807210752","No"
"0x7895c1764166104c0784df19417dd0924ca0c935","59655756.747761","No"
"0xff3de71243ed9227a814e4305faddb82ee2c0f0f","29065465.0019158","No"
"0x213fe6a17d34f708bc9aea6e674a58c669853a69","41.341713507","No"
"0xf4d1fd29220215095ca566bea471874704e467c5","1262.483687425","No"
"0x4c352abcbff7539a0a878a324d92ba05d9e2618b","1811862.68818925","No"
"0x7f56c99f3a13ec0dee23bc9ff0e07715d7485a87","24705.578562647","No"
"0xe70926f34d04572d8f4c362a9fde5d70ab1d18df","7817.517257887","No"
"0x82a6f1ebad545284c45c4b0d081cdec25b6471c7","168.326856897","No"
"0x0737880a1866bfbda9dea62c91ba00df6c79f395","5210.970672628","No"
"0xd80579e55e4d0c02496914489cf13b36b5c36de1","20141987.0154129","No"
"0xdc398c6799f41429cbddbcaf721a02df87a3e1f5","5415922.37103046","No"
"0x4078b5c082875b3092d02e0dbed8137e8a98c930","1687.104300011","No"
"0x6a10e628d7e8cda1ec1d65a4151084cb2122d8c7","0.9095292","No"
"0x3cf5a8266a60008139c8f25f415cdc7841afd15c","122300346.319518","No"
"0x22f5c167ef84a067578d08e2c1514caec9f5bad5","49.914478904","No"
"0x0614df7310cd624fd9551395dd97b9b0599b78db","2185698241.42142","No"
"0x71c49278eeee6d73ebb5c6940079db74dc8d5e8b","591.728429694","No"
"0x1d687b63f8a5826596155a7341d238506c96726e","3336.604007292","No"
"0x3a8a26d1b76646d2ec33e55767ef1f7dcd5d48e6","4.832604134","No"
"0xb5deb59427aaf0fbc97aec3a4e2c88232e8a46b7","45.213312149","No"
"0x38d7a966039b7b66d962ebbe2fbff7d080000a7e","747.982314874","No"
"0x56589850a63c65ed54bbc1bbedb0a50fd5debce9","5543542.53851475","No"
"0x6dd82bf7b9c54a5c74372f25f69c407cbd18bbd3","4.320797505","No"
"0x8ac44cb68fb97824657ea8f782c72cc0d4261e1c","150646016.00657","No"
"0xf7e5293041b4d3c4d841fef85b86da0e4d1326ae","1002.764246538","No"
"0xda4088f0dcf2624885b69f0ae3569bf8100dcd67","96142542.830782","No"
"0xcbf9e4a0c2d28673b0cf5cb078c6b4b5d18975e0","1392176.60265828","No"
"0xd3d707a708055105d48dbf06f5e25db51f169f0c","15746620.163468","No"
"0x9bf1d66282f8040c7204873dc1a992f134da29b9","196.794785011","No"
"0xc977416017c87a00b0a49645c33d1b7af7f513e8","7.49031909","No"
